customer_id,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital.gains,capital.loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported
10840,144,25,OH,250/500,3,344,2,MALE,Associate,protective-serv,reading,own-child,1,159,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbrook,19,1,NO,3,2,YES,224,3,345,188,Dodge,Neon,17,N
10841,164,26,OH,100/300,2,853,2,FEMALE,High School,farming-fishing,golf,own-child,134,354,Parked Car,Front Collision,Trivial Damage,None,SC,Arlington,24,1,NO,1,3,NO,267,4,411,304,Chevrolet,Malibu,4,N
10842,143,21,OH,500/1000,2,704,2,MALE,JD,craft-repair,reading,unmarried,1,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Northbrook,14,3,YES,2,0,YES,184,1,361,221,Saab,95,5,N
10843,185,26,IN,500/1000,3,559,2,FEMALE,JD,tech-support,reading,husband,1,354,Vehicle Theft,Rear Collision,Minor Damage,Police,WV,Springfield,22,1,NO,3,1,NO,300,2,577,234,BMW,X5,6,N
10846,54,19,IN,500/1000,2,528,2,FEMALE,Masters,armed-forces,chess,own-child,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Columbus,4,3,YES,1,1,NO,305,2,429,343,Ford,Fusion,21,Y
10847,196,24,IN,100/300,3,548,2,MALE,Associate,priv-house-serv,golf,not-in-family,252,331,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,Hillsdale,6,1,NO,1,3,YES,245,4,23,201,Toyota,Corolla,11,N
10848,200,25,OH,500/1000,1,544,2,FEMALE,Associate,sales,base-jumping,not-in-family,1,354,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,Riverwood,12,3,YES,2,3,NO,508,4,533,548,Jeep,Wrangler,16,N
10849,302,42,IN,100/300,1,218,9,MALE,MD,craft-repair,board-games,own-child,1,198,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,17,1,YES,2,2,YES,739,3,226,624,Volkswagen,Jetta,10,Y
10850,270,35,IL,250/500,2,202,8,MALE,Associate,priv-house-serv,bungie-jumping,wife,1,354,Parked Car,Front Collision,Trivial Damage,Police,NC,Northbend,17,1,NO,1,3,NO,316,4,383,386,Saab,93,7,N
10852,193,25,OH,250/500,3,635,2,MALE,MD,farming-fishing,video-games,not-in-family,310,354,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Northbend,12,1,NO,2,2,NO,158,3,606,124,Audi,A5,13,Y
10853,222,29,OH,500/1000,1,265,2,FEMALE,MD,exec-managerial,polo,wife,271,180,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Northbend,10,3,NO,3,3,NO,307,4,497,309,Mercedes,ML350,6,N
10854,177,28,OH,100/300,2,748,2,MALE,Associate,handlers-cleaners,chess,husband,1,106,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,11,1,NO,2,3,YES,690,4,176,653,Nissan,Pathfinder,2,N
10858,172,28,OH,100/300,2,672,2,MALE,MD,priv-house-serv,reading,husband,63,354,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,22,1,NO,1,1,NO,440,2,27,319,Toyota,Camry,11,N
10859,143,25,OH,250/500,1,940,2,FEMALE,College,tech-support,dancing,other-relative,1,354,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbrook,10,3,YES,3,3,YES,115,4,287,83,Nissan,Pathfinder,6,N
10861,140,24,IN,100/300,1,26,2,FEMALE,MD,adm-clerical,golf,own-child,1,136,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbend,6,3,NO,2,2,YES,346,3,28,210,Accura,MDX,5,N
10862,123,22,IL,500/1000,1,705,2,FEMALE,Masters,other-service,golf,husband,305,354,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NY,Northbrook,10,3,YES,1,2,YES,684,3,564,693,Nissan,Pathfinder,12,N
10863,211,26,OH,500/1000,1,788,2,FEMALE,College,other-service,bungie-jumping,other-relative,1,159,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,18,1,YES,3,0,YES,272,1,476,279,Suburu,Impreza,15,N
10864,383,8,IL,250/500,1,25,2,FEMALE,Associate,armed-forces,video-games,other-relative,182,354,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,8,3,YES,1,2,NO,587,3,522,636,Jeep,Wrangler,2,N
10867,60,15,IN,100/300,1,30,2,FEMALE,JD,armed-forces,exercise,husband,1,354,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Hillsdale,11,1,NO,2,0,NO,436,1,500,481,Accura,TL,20,N
10868,123,21,OH,100/300,1,339,2,FEMALE,JD,protective-serv,skydiving,not-in-family,237,231,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Riverwood,16,2,NO,1,3,YES,356,4,404,292,Dodge,RAM,14,N
10870,371,9,OH,500/1000,3,869,2,MALE,JD,farming-fishing,skydiving,husband,1,173,Multi-vehicle Collision,Rear Collision,Major Damage,Police,OH,Arlington,9,3,YES,2,3,YES,102,4,522,81,Ford,F150,6,Y
10871,172,25,IN,100/300,3,968,2,FEMALE,JD,exec-managerial,skydiving,not-in-family,196,307,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Riverwood,11,1,YES,2,0,YES,598,1,530,537,Honda,CRV,17,N
10873,202,27,OH,100/300,1,426,2,FEMALE,Associate,machine-op-inspct,chess,wife,87,354,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Hillsdale,17,3,YES,1,0,YES,244,1,397,285,Ford,F150,7,Y
10874,231,31,IL,250/500,2,378,2,FEMALE,PhD,armed-forces,kayaking,own-child,1,140,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Hillsdale,11,1,YES,1,2,YES,113,3,537,58,Chevrolet,Malibu,13,N
10875,138,21,IN,500/1000,3,547,2,FEMALE,JD,sales,reading,husband,65,354,Single Vehicle Collision,Side Collision,Minor Damage,Other,NC,Riverwood,3,1,YES,2,0,YES,359,1,459,400,Mercedes,ML350,1,N
10876,104,19,IL,100/300,1,579,10,MALE,MD,tech-support,base-jumping,unmarried,1,354,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Arlington,5,1,NO,1,2,NO,132,3,297,173,Jeep,Wrangler,8,Y
10877,158,21,IN,100/300,3,733,2,FEMALE,Masters,protective-serv,reading,unmarried,1,162,Vehicle Theft,Rear Collision,Trivial Damage,Police,WV,Springfield,20,1,YES,2,2,YES,620,3,180,559,Saab,93,6,N
10878,286,39,IN,500/1000,1,153,6,MALE,MD,priv-house-serv,exercise,other-relative,137,354,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Northbend,15,3,YES,3,3,YES,396,4,12,286,Saab,93,14,N
10881,27,16,IN,500/1000,3,394,2,MALE,MD,priv-house-serv,video-games,wife,1,354,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,Northbrook,4,1,NO,2,1,NO,489,2,471,558,Dodge,RAM,6,Y
10882,280,37,OH,250/500,2,417,2,MALE,MD,farming-fishing,skydiving,wife,268,166,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,11,1,NO,2,3,YES,71,4,465,57,BMW,X5,4,Y
10883,381,12,IL,100/300,1,72,2,FEMALE,High School,machine-op-inspct,dancing,not-in-family,1,354,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbrook,5,1,YES,1,0,NO,703,1,186,569,BMW,3 Series,17,N
10884,20,13,OH,500/1000,1,49,2,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,11,3,YES,1,3,NO,54,4,288,86,Audi,A5,11,Y
10885,191,30,IL,250/500,1,543,2,MALE,JD,transport-moving,paintball,not-in-family,1,306,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,9,1,NO,3,2,NO,393,3,11,284,BMW,M5,4,N
10887,48,12,IL,250/500,1,828,2,FEMALE,High School,craft-repair,exercise,other-relative,316,354,Single Vehicle Collision,Front Collision,Total Loss,Fire,SC,Riverwood,6,1,NO,2,0,YES,404,1,483,444,Audi,A3,8,N
10888,315,37,IN,250/500,3,366,6,MALE,College,armed-forces,exercise,husband,20,171,Parked Car,Front Collision,Minor Damage,None,VA,Arlington,19,1,NO,1,0,NO,438,1,442,507,Honda,Civic,8,N
10889,271,37,OH,500/1000,3,648,2,FEMALE,MD,other-service,chess,wife,69,354,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Northbrook,23,1,YES,2,2,YES,382,3,416,313,Accura,TL,17,N
10893,126,17,IL,500/1000,1,148,2,MALE,Masters,adm-clerical,yachting,husband,96,121,Vehicle Theft,Front Collision,Trivial Damage,None,WV,Columbus,21,1,NO,3,1,NO,25,2,295,13,Jeep,Wrangler,7,N
10894,290,15,OH,250/500,3,400,2,MALE,High School,transport-moving,sleeping,husband,1,354,Vehicle Theft,Front Collision,Minor Damage,None,NC,Arlington,23,1,YES,1,0,YES,729,1,130,668,Dodge,Neon,17,N
10896,64,20,IL,100/300,3,519,2,MALE,High School,armed-forces,board-games,own-child,27,354,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WV,Northbend,17,3,YES,1,3,NO,289,4,367,233,Saab,92x,4,Y
10897,157,27,IN,250/500,3,759,2,MALE,Associate,exec-managerial,board-games,own-child,1,354,Parked Car,Side Collision,Trivial Damage,None,SC,Riverwood,6,1,NO,1,3,YES,565,4,114,538,Saab,92x,14,N
10898,87,21,IL,100/300,3,32,2,FEMALE,JD,exec-managerial,sleeping,own-child,1,354,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Springfield,18,3,NO,3,0,NO,451,1,67,287,Jeep,Wrangler,16,N
10899,147,25,OH,250/500,3,910,2,FEMALE,PhD,sales,basketball,husband,187,354,Single Vehicle Collision,Rear Collision,Major Damage,Police,WV,Northbrook,17,1,NO,1,1,NO,355,2,71,426,Chevrolet,Malibu,4,N
10902,341,3,IN,250/500,3,916,7,FEMALE,High School,exec-managerial,sleeping,own-child,1,354,Single Vehicle Collision,Side Collision,Total Loss,Police,NY,Northbrook,17,1,YES,1,0,NO,98,1,278,117,Nissan,Pathfinder,4,N
10903,356,10,IL,500/1000,1,657,2,MALE,JD,handlers-cleaners,skydiving,other-relative,211,180,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Riverwood,24,3,NO,3,1,NO,369,2,3,377,Honda,Accord,3,N
10905,389,9,OH,500/1000,3,755,2,FEMALE,High School,tech-support,movies,husband,210,162,Multi-vehicle Collision,Side Collision,Total Loss,Other,VA,Riverwood,16,3,YES,3,1,YES,603,2,570,630,Saab,95,20,N
10906,27,13,IN,100/300,1,169,2,MALE,Associate,adm-clerical,paintball,other-relative,170,354,Multi-vehicle Collision,Side Collision,Major Damage,Fire,VA,Northbend,8,3,NO,2,2,NO,445,3,445,512,Chevrolet,Silverado,8,Y
10908,300,35,OH,250/500,2,911,2,FEMALE,High School,priv-house-serv,paintball,husband,112,86,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WV,Northbend,10,3,YES,2,2,YES,757,3,197,686,Saab,92x,11,N
10909,196,26,OH,250/500,2,179,2,MALE,MD,priv-house-serv,base-jumping,not-in-family,181,354,Vehicle Theft,Rear Collision,Minor Damage,Police,WV,Northbrook,18,1,YES,2,0,YES,284,1,334,376,Honda,Civic,16,N
10910,101,20,IN,500/1000,1,388,2,FEMALE,Masters,transport-moving,skydiving,not-in-family,261,169,Multi-vehicle Collision,Rear Collision,Total Loss,Other,SC,Northbend,3,3,YES,1,2,NO,38,3,421,19,Jeep,Wrangler,16,N
10911,196,30,IL,100/300,2,111,2,FEMALE,College,sales,dancing,wife,136,354,Single Vehicle Collision,Side Collision,Minor Damage,Police,PA,Springfield,24,1,NO,2,2,YES,51,3,265,48,Nissan,Pathfinder,18,N
10912,390,8,IN,500/1000,2,85,2,MALE,JD,exec-managerial,kayaking,other-relative,1,41,Multi-vehicle Collision,Front Collision,Total Loss,Police,WV,Northbend,6,2,YES,1,1,YES,464,2,512,342,Jeep,Wrangler,7,N
10913,84,18,OH,500/1000,3,223,2,MALE,Masters,exec-managerial,kayaking,not-in-family,126,184,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NC,Northbend,8,3,YES,3,1,YES,116,2,542,97,Accura,RSX,12,Y
10916,141,19,OH,250/500,3,920,2,FEMALE,High School,sales,chess,wife,1,354,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,7,1,YES,3,0,YES,548,1,552,678,Mercedes,C300,3,Y
10917,94,20,OH,100/300,3,922,2,MALE,High School,adm-clerical,golf,husband,291,299,Vehicle Theft,Front Collision,Trivial Damage,None,NY,Hillsdale,22,1,NO,2,1,YES,66,2,274,66,Honda,Civic,5,N
10918,139,23,OH,250/500,2,119,5,MALE,PhD,tech-support,chess,not-in-family,263,354,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,17,1,NO,2,3,NO,415,4,20,300,Mercedes,C300,15,N
10919,89,18,IL,100/300,3,368,2,MALE,College,prof-specialty,exercise,wife,1,354,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Northbrook,22,3,YES,3,1,NO,522,2,436,496,Toyota,Corolla,4,N
10920,96,15,IL,250/500,1,471,2,MALE,High School,protective-serv,chess,own-child,1,291,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Hillsdale,23,3,YES,2,0,NO,607,1,488,583,Dodge,RAM,1,Y
10922,87,20,IL,250/500,3,535,2,FEMALE,College,other-service,camping,wife,1,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbrook,3,3,NO,1,3,NO,322,4,18,295,BMW,M5,17,N
10923,346,17,IL,500/1000,3,248,10,MALE,MD,priv-house-serv,polo,wife,1,354,Vehicle Theft,Rear Collision,Minor Damage,Police,WV,Columbus,24,1,NO,1,3,NO,39,4,374,11,Nissan,Ultima,4,N
10924,382,13,OH,250/500,2,936,2,FEMALE,PhD,other-service,hiking,not-in-family,105,354,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,Hillsdale,13,1,YES,2,0,YES,604,1,485,580,Accura,RSX,13,N
10928,64,14,IL,250/500,3,668,2,MALE,Masters,prof-specialty,bungie-jumping,unmarried,1,354,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Northbrook,8,1,YES,2,3,YES,591,4,125,566,Dodge,RAM,14,Y
10929,375,12,IN,500/1000,2,824,2,MALE,Associate,priv-house-serv,polo,other-relative,1,8,Vehicle Theft,Side Collision,Trivial Damage,Police,VA,Springfield,24,1,YES,2,3,YES,154,4,568,136,Audi,A5,4,N
10931,221,30,IN,100/300,3,697,2,FEMALE,JD,adm-clerical,sleeping,unmarried,4,354,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,Springfield,4,4,YES,1,2,NO,358,3,458,253,Saab,93,2,Y
10932,29,16,OH,500/1000,2,365,2,FEMALE,College,sales,sleeping,husband,9,249,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,Columbus,6,3,NO,2,1,YES,290,2,1,466,Nissan,Ultima,6,N
10933,154,26,IL,250/500,3,874,2,MALE,JD,craft-repair,polo,other-relative,53,354,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,Springfield,19,3,YES,3,1,YES,219,2,13,186,Honda,Civic,2,N
10934,255,19,IL,500/1000,1,129,2,FEMALE,Masters,machine-op-inspct,reading,husband,1,237,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Columbus,14,3,YES,2,3,YES,183,4,33,119,Dodge,Neon,14,N
10937,115,22,OH,250/500,1,800,9,MALE,High School,protective-serv,polo,other-relative,121,15,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Northbrook,21,1,NO,2,0,NO,255,1,354,319,Honda,CRV,9,N
10938,324,41,IN,100/300,1,796,2,FEMALE,High School,protective-serv,hiking,wife,47,354,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,Hillsdale,17,1,NO,3,2,YES,558,3,150,329,Jeep,Grand Cherokee,1,N
10940,190,27,IN,250/500,2,460,8,FEMALE,MD,other-service,bungie-jumping,unmarried,240,40,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Arlington,15,3,YES,2,0,NO,388,1,42,237,Dodge,RAM,17,Y
10941,218,29,OH,100/300,1,17,8,FEMALE,Associate,craft-repair,movies,own-child,133,106,Parked Car,Side Collision,Minor Damage,None,NY,Springfield,22,1,NO,2,1,YES,300,2,577,234,Suburu,Impreza,8,N
10943,12,13,IN,250/500,2,124,8,FEMALE,PhD,other-service,base-jumping,own-child,183,197,Parked Car,Rear Collision,Minor Damage,None,SC,Arlington,20,1,NO,2,3,NO,119,4,544,62,Volkswagen,Passat,4,N
10944,298,39,IN,250/500,2,259,2,FEMALE,Associate,armed-forces,bungie-jumping,own-child,290,354,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,Arlington,16,3,YES,1,0,NO,643,1,548,576,Audi,A3,21,N
10945,177,24,IL,500/1000,1,856,2,MALE,Associate,prof-specialty,movies,own-child,6,166,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,Northbrook,5,1,YES,2,3,YES,542,4,550,579,Jeep,Grand Cherokee,11,N
10946,293,38,IL,250/500,3,40,2,MALE,High School,handlers-cleaners,yachting,own-child,1,277,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,Springfield,12,3,NO,1,2,NO,497,3,531,381,Suburu,Forrestor,3,N
10947,220,14,IL,100/300,2,352,6,FEMALE,JD,other-service,hiking,wife,141,345,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,Hillsdale,3,1,YES,3,0,YES,432,1,25,436,Audi,A5,3,Y
10948,330,45,IL,250/500,3,8,8,FEMALE,Masters,sales,board-games,own-child,1,354,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,Columbus,22,1,NO,1,3,NO,126,4,323,141,Suburu,Legacy,21,N
10951,5,9,IL,500/1000,3,969,8,FEMALE,College,transport-moving,video-games,unmarried,45,124,Parked Car,Rear Collision,Minor Damage,None,SC,Arlington,24,1,NO,2,0,NO,226,1,310,212,Toyota,Camry,7,N
10952,95,19,IN,500/1000,1,585,7,FEMALE,Masters,protective-serv,reading,not-in-family,235,354,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,Riverwood,15,1,YES,1,3,NO,331,4,391,396,Nissan,Maxima,6,N
10953,163,28,IN,500/1000,2,69,2,FEMALE,JD,handlers-cleaners,sleeping,own-child,1,354,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,Northbend,16,3,NO,1,2,NO,727,3,168,641,Audi,A3,20,N
10954,139,25,IN,250/500,2,751,2,MALE,High School,protective-serv,reading,not-in-family,109,129,Vehicle Theft,Front Collision,Minor Damage,None,WV,Hillsdale,18,1,NO,2,0,YES,154,1,568,136,Volkswagen,Jetta,18,N
10955,157,21,IN,250/500,1,592,2,FEMALE,JD,craft-repair,yachting,other-relative,1,70,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Northbrook,9,1,YES,1,3,YES,146,4,336,169,Honda,CRV,10,N
10957,387,14,IN,500/1000,2,499,2,MALE,Masters,machine-op-inspct,golf,not-in-family,279,157,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Springfield,15,3,YES,1,3,YES,689,4,175,540,Toyota,Camry,9,N
10958,116,24,IL,100/300,2,545,6,FEMALE,High School,priv-house-serv,skydiving,other-relative,1,354,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Columbus,12,1,NO,3,1,NO,706,2,187,575,Chevrolet,Silverado,1,N
10959,290,7,OH,100/300,1,4,2,MALE,Masters,priv-house-serv,sleeping,wife,67,354,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,Hillsdale,6,3,NO,2,3,NO,175,4,321,137,Dodge,RAM,1,N
10963,58,19,OH,500/1000,1,9,2,FEMALE,PhD,transport-moving,board-games,unmarried,43,347,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Arlington,24,1,NO,1,2,YES,661,3,86,585,Chevrolet,Silverado,19,N
10964,8,12,OH,100/300,3,50,2,FEMALE,MD,protective-serv,skydiving,other-relative,1,295,Vehicle Theft,Side Collision,Minor Damage,Police,WV,Riverwood,23,1,NO,1,0,YES,174,1,320,136,BMW,3 Series,12,N
10966,371,8,IL,100/300,1,479,2,MALE,Masters,handlers-cleaners,camping,other-relative,258,354,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,5,1,YES,1,0,NO,735,1,597,714,BMW,3 Series,1,N
10967,357,11,OH,250/500,2,622,7,FEMALE,MD,sales,kayaking,own-child,1,354,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,Columbus,15,3,YES,1,0,YES,419,1,95,354,Jeep,Grand Cherokee,4,N
10968,88,14,OH,100/300,1,609,8,FEMALE,Associate,protective-serv,base-jumping,own-child,191,354,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,Arlington,19,1,YES,2,2,NO,271,3,33,219,Nissan,Ultima,20,Y
10969,264,32,OH,500/1000,2,520,2,FEMALE,MD,tech-support,paintball,other-relative,1,354,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,Northbend,11,3,NO,3,2,YES,229,3,16,191,Accura,MDX,9,N
10972,369,7,OH,500/1000,3,830,2,FEMALE,Associate,priv-house-serv,paintball,not-in-family,189,62,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,Northbend,1,1,NO,3,1,NO,495,2,476,429,Mercedes,C300,1,N
10973,142,26,OH,250/500,2,221,2,MALE,College,other-service,exercise,wife,25,354,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,Northbend,16,1,YES,2,1,YES,291,2,41,236,Jeep,Grand Cherokee,8,Y
10975,144,23,IN,100/300,3,938,2,FEMALE,JD,transport-moving,video-games,wife,229,330,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,Riverwood,18,3,NO,3,1,YES,759,2,531,720,Chevrolet,Tahoe,13,Y
10976,151,22,IN,100/300,3,714,11,FEMALE,JD,protective-serv,polo,own-child,1,299,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,Northbend,11,2,YES,1,2,YES,477,3,78,453,Ford,Escape,14,N
10978,177,24,IN,100/300,3,101,6,MALE,Associate,adm-clerical,board-games,other-relative,1,165,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Springfield,11,3,YES,2,1,NO,252,2,589,261,Suburu,Impreza,21,Y
10979,380,14,IN,250/500,1,978,2,FEMALE,High School,craft-repair,golf,unmarried,33,354,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Columbus,4,1,YES,3,3,YES,694,4,179,557,Dodge,Neon,5,N
10980,139,19,IN,500/1000,1,457,2,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,1,206,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,Columbus,10,1,NO,1,2,YES,278,3,625,158,Saab,95,10,N
10981,156,22,IL,500/1000,1,506,2,MALE,PhD,handlers-cleaners,camping,unmarried,92,354,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,OH,Northbend,5,1,YES,1,2,YES,682,3,526,699,Suburu,Forrestor,5,N
10982,342,26,OH,250/500,2,230,2,MALE,College,handlers-cleaners,bungie-jumping,unmarried,1,275,Multi-vehicle Collision,Front Collision,Total Loss,Police,NY,Northbend,8,3,NO,2,2,NO,389,3,82,320,Dodge,Neon,14,N
10983,140,25,IN,500/1000,2,110,2,MALE,High School,exec-managerial,cross-fit,other-relative,37,354,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,Arlington,1,3,YES,1,3,YES,232,4,17,194,BMW,M5,17,Y
10986,201,14,OH,100/300,1,806,2,MALE,High School,other-service,base-jumping,wife,1,17,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,Columbus,16,1,YES,1,2,NO,618,3,538,660,Jeep,Wrangler,1,N
10987,142,24,IN,100/300,3,931,2,MALE,College,handlers-cleaners,kayaking,not-in-family,1,227,Single Vehicle Collision,Rear Collision,Minor Damage,Other,WV,Riverwood,4,1,YES,3,3,NO,621,4,539,560,Toyota,Highlander,21,Y
10988,145,21,IL,500/1000,2,636,6,MALE,JD,craft-repair,yachting,other-relative,1,354,Single Vehicle Collision,Side Collision,Major Damage,Other,NC,Hillsdale,3,1,NO,1,3,NO,375,4,604,300,Chevrolet,Tahoe,18,Y
10989,207,28,IN,100/300,3,793,2,FEMALE,High School,armed-forces,dancing,wife,1,354,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NY,Columbus,20,1,YES,2,1,NO,383,2,417,315,Honda,Civic,3,N
10990,131,3,IN,250/500,1,328,2,FEMALE,High School,exec-managerial,movies,husband,78,195,Multi-vehicle Collision,Rear Collision,Total Loss,Police,SC,Arlington,18,3,YES,2,2,YES,252,3,1,426,Chevrolet,Malibu,21,N
10992,168,26,OH,100/300,1,383,2,MALE,MD,other-service,basketball,other-relative,229,47,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,Riverwood,15,1,NO,1,1,NO,160,2,348,300,Accura,TL,8,N
10993,386,8,IN,100/300,3,854,2,MALE,MD,exec-managerial,camping,husband,163,354,Multi-vehicle Collision,Front Collision,Major Damage,Fire,OH,Springfield,21,3,YES,2,2,YES,69,3,517,45,Nissan,Pathfinder,16,N
10994,30,10,OH,250/500,1,305,2,MALE,MD,exec-managerial,camping,husband,1,46,Multi-vehicle Collision,Side Collision,Total Loss,Other,OH,Hillsdale,14,3,NO,1,1,YES,372,2,413,447,Volkswagen,Passat,18,N
10998,37,16,OH,250/500,3,539,5,FEMALE,Masters,armed-forces,bungie-jumping,other-relative,64,354,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NC,Arlington,19,3,YES,3,3,YES,491,4,528,535,Suburu,Impreza,2,N
10999,324,44,IL,500/1000,2,500,7,MALE,Associate,handlers-cleaners,base-jumping,wife,1,354,Single Vehicle Collision,Rear Collision,Major Damage,Other,NY,Arlington,13,1,YES,1,1,YES,160,2,348,196,Audi,A5,4,N
